Source,Target,Type,Id,Label,timeset,Weight,,,,,
1009165,1009609,Undirected,17758,,,1,,,,,
1009165,1010771,Undirected,17760,,,1,,,,,
1009351,1011336,Undirected,17817,,,1,,,,,
1009351,1009372,Undirected,17837,,,1,,,,,
1009351,1009705,Undirected,17851,,,1,,,,,
1009351,1009722,Undirected,17864,,,1,,,,,
1009299,1009515,Undirected,17876,,,1,,,,,
1009299,1009214,Undirected,17887,,,1,,,,,
1009299,1009724,Undirected,17893,,,1,,,,,
1009299,1009337,Undirected,17909,,,1,,,,,
1009299,1009508,Undirected,17912,,,1,,,,,
1009299,1009499,Undirected,17917,,,1,,,,,
1009299,1009277,Undirected,17919,,,1,,,,,
1009299,1009705,Undirected,17928,,,1,,,,,
1009299,1009327,Undirected,17933,,,1,,,,,
1009299,1010373,Undirected,17935,,,1,,,,,
1009299,1009638,Undirected,17937,,,1,,,,,
1009299,1009577,Undirected,17939,,,1,,,,,
1009356,1009277,Undirected,17992,,,1,,,,,
1009356,1009379,Undirected,18002,,,1,,,,,
1009356,1009577,Undirected,18011,,,1,,,,,
1009262,1009337,Undirected,18050,,,1,,,,,
1009262,1009219,Undirected,18055,,,1,,,,,
1009262,1011023,Undirected,18070,,,1,,,,,
1009262,1016181,Undirected,18076,,,1,,,,,
1009262,1009382,Undirected,18077,,,1,,,,,
1009262,1009638,Undirected,18079,,,1,,,,,
1009662,1009214,Undirected,18102,,,1,,,,,
1009662,1010771,Undirected,18136,,,1,,,,,
1009662,1009267,Undirected,18142,,,1,,,,,
1009662,1009722,Undirected,18155,,,1,,,,,
1009257,1009367,Undirected,18190,,,1,,,,,
1009257,1009719,Undirected,18201,,,1,,,,,
1009268,1009366,Undirected,18233,,,1,,,,,
1009268,1009592,Undirected,18242,,,1,,,,,
1009268,1009562,Undirected,18249,,,1,,,,,
1009268,1010360,Undirected,18263,,,1,,,,,
1009268,1009337,Undirected,18266,,,1,,,,,
1009268,1011490,Undirected,18268,,,1,,,,,
1009268,1009719,Undirected,18272,,,1,,,,,
1009268,1009499,Undirected,18274,,,1,,,,,
1009268,1009381,Undirected,18280,,,1,,,,,
1009268,1009480,Undirected,18282,,,1,,,,,
1009268,1010738,Undirected,18284,,,1,,,,,
1009268,1009325,Undirected,18292,,,1,,,,,
1009268,1010354,Undirected,18294,,,1,,,,,
1009282,1009313,Undirected,18310,,,1,,,,,
1009282,1009337,Undirected,18332,,,1,,,,,
1009282,1009508,Undirected,18335,,,1,,,,,
1009282,1009219,Undirected,18338,,,1,,,,,
1009282,1009499,Undirected,18342,,,1,,,,,
1009282,1010738,Undirected,18351,,,1,,,,,
1009282,1009477,Undirected,18354,,,1,,,,,
1009282,1016181,Undirected,18358,,,1,,,,,
1009282,1009722,Undirected,18365,,,1,,,,,
1009629,1009407,Undirected,18394,,,1,,,,,
1009629,1009367,Undirected,18397,,,1,,,,,
1009629,1009318,Undirected,18398,,,1,,,,,
1009629,1009365,Undirected,18422,,,1,,,,,
1009629,1009608,Undirected,18427,,,1,,,,,
1009629,1009325,Undirected,18433,,,1,,,,,
1009366,1009724,Undirected,18456,,,1,,,,,
1009366,1009337,Undirected,18470,,,1,,,,,
1009366,1009499,Undirected,18479,,,1,,,,,
1009366,1009277,Undirected,18481,,,1,,,,,
1009366,1010771,Undirected,18486,,,1,,,,,
1009366,1009325,Undirected,18500,,,1,,,,,
1009175,1009708,Undirected,18526,,,1,,,,,
1009175,1011299,Undirected,18541,,,1,,,,,
1009175,1009372,Undirected,18545,,,1,,,,,
1009175,1009389,Undirected,18550,,,1,,,,,
1009175,1009609,Undirected,18551,,,1,,,,,
1009175,1009577,Undirected,18570,,,1,,,,,
1009243,1009215,Undirected,18601,,,1,,,,,
1009243,1009452,Undirected,18616,,,1,,,,,
1009243,1009365,Undirected,18622,,,1,,,,,
1009243,1009297,Undirected,18631,,,1,,,,,
1009515,1009592,Undirected,18640,,,1,,,,,
1009515,1009697,Undirected,18644,,,1,,,,,
1009515,1009214,Undirected,18646,,,1,,,,,
1009515,1009583,Undirected,18651,,,1,,,,,
1009515,1009512,Undirected,18652,,,1,,,,,
1009515,1009417,Undirected,18655,,,1,,,,,
1009515,1011336,Undirected,18657,,,1,,,,,
1009515,1009504,Undirected,18659,,,1,,,,,
1009515,1009524,Undirected,18663,,,1,,,,,
1009515,1009466,Undirected,18664,,,1,,,,,
1009515,1009719,Undirected,18667,,,1,,,,,
1009515,1009554,Undirected,18668,,,1,,,,,
1009515,1009343,Undirected,18670,,,1,,,,,
1009515,1009381,Undirected,18677,,,1,,,,,
1009515,1009480,Undirected,18678,,,1,,,,,
1009515,1009267,Undirected,18679,,,1,,,,,
1009515,1010354,Undirected,18689,,,1,,,,,
1009187,1009159,Undirected,18697,,,1,,,,,
1009187,1009512,Undirected,18706,,,1,,,,,
1009187,1010370,Undirected,18718,,,1,,,,,
1009187,1009508,Undirected,18722,,,1,,,,,
1009187,1009219,Undirected,18724,,,1,,,,,
1009187,1010771,Undirected,18733,,,1,,,,,
1009187,1009608,Undirected,18740,,,1,,,,,
1009187,1009638,Undirected,18745,,,1,,,,,
1009187,1009722,Undirected,18747,,,1,,,,,
1009187,1010354,Undirected,18748,,,1,,,,,
1010791,1009214,Undirected,18758,,,1,,,,,
1010791,1010370,Undirected,18776,,,1,,,,,
1010791,1009508,Undirected,18780,,,1,,,,,
1010791,1009219,Undirected,18782,,,1,,,,,
1010791,1009389,Undirected,18788,,,1,,,,,
1010791,1009652,Undirected,18790,,,1,,,,,
1010791,1009288,Undirected,18791,,,1,,,,,
1010791,1009381,Undirected,18792,,,1,,,,,
1010791,1009365,Undirected,18793,,,1,,,,,
1010791,1010738,Undirected,18796,,,1,,,,,
1010791,1009577,Undirected,18806,,,1,,,,,
1009459,1009724,Undirected,18822,,,1,,,,,
1009459,1010370,Undirected,18836,,,1,,,,,
1009459,1011299,Undirected,18841,,,1,,,,,
1009459,1009577,Undirected,18867,,,1,,,,,
1009546,1009389,Undirected,18905,,,1,,,,,
1009546,1009288,Undirected,18907,,,1,,,,,
1009546,1009312,Undirected,18915,,,1,,,,,
1009546,1009722,Undirected,18920,,,1,,,,,
1009472,1009189,Undirected,18931,,,1,,,,,
1009472,1009367,Undirected,18943,,,1,,,,,
1009472,1009452,Undirected,18958,,,1,,,,,
1009472,1009297,Undirected,18970,,,1,,,,,
1009592,1009724,Undirected,18986,,,1,,,,,
1009592,1011336,Undirected,18992,,,1,,,,,
1009592,1009318,Undirected,18997,,,1,,,,,
1009592,1009215,Undirected,18998,,,1,,,,,
1009592,1009524,Undirected,18999,,,1,,,,,
1009592,1009508,Undirected,19003,,,1,,,,,
1009592,1009554,Undirected,19008,,,1,,,,,
1009592,1009372,Undirected,19009,,,1,,,,,
1009592,1009499,Undirected,19010,,,1,,,,,
1009592,1009277,Undirected,19012,,,1,,,,,
1009592,1009267,Undirected,19019,,,1,,,,,
1009592,1009327,Undirected,19025,,,1,,,,,
1009592,1016181,Undirected,19026,,,1,,,,,
1009592,1009638,Undirected,19028,,,1,,,,,
1009338,1010370,Undirected,19054,,,1,,,,,
1009338,1009337,Undirected,19055,,,1,,,,,
1009338,1009508,Undirected,19058,,,1,,,,,
1009338,1009609,Undirected,19068,,,1,,,,,
1009338,1016181,Undirected,19081,,,1,,,,,
1009338,1009638,Undirected,19083,,,1,,,,,
1009362,1010338,Undirected,19095,,,1,,,,,
1009362,1009708,Undirected,19102,,,1,,,,,
1009362,1009407,Undirected,19104,,,1,,,,,
1009362,1010771,Undirected,19124,,,1,,,,,
1009362,1009477,Undirected,19132,,,1,,,,,
1009362,1009312,Undirected,19134,,,1,,,,,
1009159,1010338,Undirected,19148,,,1,,,,,
1009159,1011336,Undirected,19155,,,1,,,,,
1009159,1009215,Undirected,19160,,,1,,,,,
1009159,1009372,Undirected,19171,,,1,,,,,
1009159,1009389,Undirected,19175,,,1,,,,,
1009159,1009609,Undirected,19176,,,1,,,,,
1009159,1009288,Undirected,19180,,,1,,,,,
1009159,1009365,Undirected,19182,,,1,,,,,
1009159,1009608,Undirected,19187,,,1,,,,,
1009159,1009297,Undirected,19191,,,1,,,,,
1009697,1009318,Undirected,19211,,,1,,,,,
1009697,1009508,Undirected,19218,,,1,,,,,
1009697,1009389,Undirected,19227,,,1,,,,,
1009697,1009288,Undirected,19230,,,1,,,,,
1009697,1009382,Undirected,19240,,,1,,,,,
1009313,1009407,Undirected,19256,,,1,,,,,
1009313,1009215,Undirected,19260,,,1,,,,,
1009313,1011109,Undirected,19269,,,1,,,,,
1009313,1009608,Undirected,19281,,,1,,,,,
1009313,1010373,Undirected,19285,,,1,,,,,
1009313,1009325,Undirected,19288,,,1,,,,,
1009214,1009189,Undirected,19293,,,1,,,,,
1009214,1010338,Undirected,19294,,,1,,,,,
1009214,1009583,Undirected,19295,,,1,,,,,
1009214,1009367,Undirected,19304,,,1,,,,,
1009214,1010370,Undirected,19306,,,1,,,,,
1009214,1011490,Undirected,19309,,,1,,,,,
1009214,1011299,Undirected,19311,,,1,,,,,
1009214,1009609,Undirected,19317,,,1,,,,,
1009214,1009652,Undirected,19319,,,1,,,,,
1009214,1009288,Undirected,19320,,,1,,,,,
1009214,1009608,Undirected,19325,,,1,,,,,
1009214,1010373,Undirected,19328,,,1,,,,,
1009214,1009297,Undirected,19329,,,1,,,,,
1009214,1010354,Undirected,19332,,,1,,,,,
1009562,1010370,Undirected,19349,,,1,,,,,
1009562,1009609,Undirected,19364,,,1,,,,,
1009562,1010738,Undirected,19371,,,1,,,,,
1009471,1010370,Undirected,19398,,,1,,,,,
1009471,1009389,Undirected,19413,,,1,,,,,
1009471,1009288,Undirected,19415,,,1,,,,,
1009471,1009365,Undirected,19417,,,1,,,,,
1009471,1009267,Undirected,19419,,,1,,,,,
1009471,1016181,Undirected,19427,,,1,,,,,
1009471,1009382,Undirected,19428,,,1,,,,,
1009471,1009722,Undirected,19433,,,1,,,,,
1009471,1010354,Undirected,19434,,,1,,,,,
1009189,1009310,Undirected,19443,,,1,,,,,
1009189,1009508,Undirected,19452,,,1,,,,,
1009189,1009554,Undirected,19457,,,1,,,,,
1009189,1009609,Undirected,19463,,,1,,,,,
1009189,1009312,Undirected,19473,,,1,,,,,
1009189,1009638,Undirected,19477,,,1,,,,,
1010338,1009417,Undirected,19485,,,1,,,,,
1010338,1009310,Undirected,19489,,,1,,,,,
1010338,1009337,Undirected,19495,,,1,,,,,
1010338,1009277,Undirected,19505,,,1,,,,,
1010338,1009389,Undirected,19507,,,1,,,,,
1010338,1009609,Undirected,19508,,,1,,,,,
1010338,1010771,Undirected,19510,,,1,,,,,
1010338,1009382,Undirected,19521,,,1,,,,,
1010338,1009638,Undirected,19523,,,1,,,,,
1009583,1009724,Undirected,19528,,,1,,,,,
1009583,1009310,Undirected,19535,,,1,,,,,
1009583,1009182,Undirected,19541,,,1,,,,,
1009583,1009499,Undirected,19548,,,1,,,,,
1009583,1010771,Undirected,19554,,,1,,,,,
1009583,1009381,Undirected,19556,,,1,,,,,
1009583,1009638,Undirected,19568,,,1,,,,,
1009724,1011336,Undirected,19573,,,1,,,,,
1009724,1009719,Undirected,19582,,,1,,,,,
1009724,1009499,Undirected,19584,,,1,,,,,
1009724,1009389,Undirected,19586,,,1,,,,,
1009724,1009609,Undirected,19587,,,1,,,,,
1009724,1010771,Undirected,19588,,,1,,,,,
1009724,1009477,Undirected,19592,,,1,,,,,
1009724,1009608,Undirected,19593,,,1,,,,,
1009512,1009318,Undirected,19604,,,1,,,,,
1009512,1011490,Undirected,19610,,,1,,,,,
1009512,1009389,Undirected,19620,,,1,,,,,
1009512,1009652,Undirected,19623,,,1,,,,,
1009512,1009288,Undirected,19624,,,1,,,,,
1009512,1009365,Undirected,19626,,,1,,,,,
1009512,1009312,Undirected,19631,,,1,,,,,
1009512,1009325,Undirected,19635,,,1,,,,,
1009707,1009310,Undirected,19643,,,1,,,,,
1009707,1009318,Undirected,19645,,,1,,,,,
1009707,1009508,Undirected,19651,,,1,,,,,
1009707,1009365,Undirected,19663,,,1,,,,,
1009707,1009722,Undirected,19675,,,1,,,,,
1009281,1009367,Undirected,19682,,,1,,,,,
1009281,1009318,Undirected,19684,,,1,,,,,
1009281,1010370,Undirected,19687,,,1,,,,,
1009281,1009182,Undirected,19688,,,1,,,,,
1009281,1011023,Undirected,19706,,,1,,,,,
1009281,1009379,Undirected,19707,,,1,,,,,
1009281,1009577,Undirected,19716,,,1,,,,,
1009281,1009722,Undirected,19717,,,1,,,,,
1009417,1009215,Undirected,19725,,,1,,,,,
1009417,1009389,Undirected,19740,,,1,,,,,
1009417,1009288,Undirected,19743,,,1,,,,,
1009708,1010360,Undirected,19759,,,1,,,,,
1009708,1009609,Undirected,19767,,,1,,,,,
1009708,1016181,Undirected,19770,,,1,,,,,
1011336,1009367,Undirected,19776,,,1,,,,,
1011336,1009466,Undirected,19780,,,1,,,,,
1011336,1010738,Undirected,19786,,,1,,,,,
1011336,1009327,Undirected,19788,,,1,,,,,
1011336,1010354,Undirected,19791,,,1,,,,,
1009407,1009504,Undirected,19792,,,1,,,,,
1009407,1009367,Undirected,19794,,,1,,,,,
1009407,1009337,Undirected,19798,,,1,,,,,
1009407,1009719,Undirected,19802,,,1,,,,,
1009407,1009499,Undirected,19804,,,1,,,,,
1009407,1009452,Undirected,19806,,,1,,,,,
1009407,1009365,Undirected,19811,,,1,,,,,
1009407,1009267,Undirected,19813,,,1,,,,,
1009407,1011023,Undirected,19814,,,1,,,,,
1009407,1009608,Undirected,19816,,,1,,,,,
1009407,1009382,Undirected,19819,,,1,,,,,
1009504,1009215,Undirected,19826,,,1,,,,,
1009504,1010370,Undirected,19828,,,1,,,,,
1009504,1009389,Undirected,19841,,,1,,,,,
1009504,1009652,Undirected,19844,,,1,,,,,
1009504,1009312,Undirected,19853,,,1,,,,,
1009504,1009325,Undirected,19858,,,1,,,,,
1009504,1009722,Undirected,19859,,,1,,,,,
1009310,1010370,Undirected,19863,,,1,,,,,
1009310,1010354,Undirected,19888,,,1,,,,,
1009367,1010370,Undirected,19892,,,1,,,,,
1009367,1009224,Undirected,19902,,,1,,,,,
1009367,1009652,Undirected,19903,,,1,,,,,
1009367,1009365,Undirected,19905,,,1,,,,,
1009367,1009379,Undirected,19907,,,1,,,,,
1010360,1009343,Undirected,19917,,,1,,,,,
1010360,1009365,Undirected,19919,,,1,,,,,
1010360,1009477,Undirected,19920,,,1,,,,,
1010360,1016181,Undirected,19921,,,1,,,,,
1009318,1009182,Undirected,19925,,,1,,,,,
1009318,1011490,Undirected,19926,,,1,,,,,
1009318,1009508,Undirected,19927,,,1,,,,,
1009318,1009277,Undirected,19932,,,1,,,,,
1009318,1009609,Undirected,19935,,,1,,,,,
1009318,1009267,Undirected,19942,,,1,,,,,
1009318,1009477,Undirected,19944,,,1,,,,,
1009318,1009327,Undirected,19946,,,1,,,,,
1009318,1009297,Undirected,19947,,,1,,,,,
1009215,1010370,Undirected,19951,,,1,,,,,
1009215,1009343,Undirected,19957,,,1,,,,,
1009215,1009365,Undirected,19963,,,1,,,,,
1009215,1009267,Undirected,19964,,,1,,,,,
1009215,1009722,Undirected,19971,,,1,,,,,
1009524,1009372,Undirected,19981,,,1,,,,,
1009524,1009480,Undirected,19992,,,1,,,,,
1009524,1011023,Undirected,19995,,,1,,,,,
1010370,1009508,Undirected,20008,,,1,,,,,
1010370,1009343,Undirected,20012,,,1,,,,,
1010370,1009365,Undirected,20016,,,1,,,,,
1010370,1016181,Undirected,20020,,,1,,,,,
1010370,1009382,Undirected,20021,,,1,,,,,
1009337,1009343,Undirected,20029,,,1,,,,,
1009337,1009389,Undirected,20031,,,1,,,,,
1009337,1009224,Undirected,20032,,,1,,,,,
1009337,1009297,Undirected,20043,,,1,,,,,
1009337,1009325,Undirected,20045,,,1,,,,,
1011010,1009508,Undirected,20047,,,1,,,,,
1009182,1009224,Undirected,20061,,,1,,,,,
1009182,1009477,Undirected,20065,,,1,,,,,
1009182,1009297,Undirected,20068,,,1,,,,,
1009182,1010354,Undirected,20071,,,1,,,,,
1011490,1011299,Undirected,20073,,,1,,,,,
1011490,1009372,Undirected,20075,,,1,,,,,
1011490,1009277,Undirected,20078,,,1,,,,,
1011490,1009452,Undirected,20079,,,1,,,,,
1011490,1009477,Undirected,20086,,,1,,,,,
1011490,1009327,Undirected,20089,,,1,,,,,
1009508,1009719,Undirected,20098,,,1,,,,,
1009508,1009705,Undirected,20107,,,1,,,,,
1009508,1009608,Undirected,20108,,,1,,,,,
1009508,1009312,Undirected,20109,,,1,,,,,
1009508,1016181,Undirected,20111,,,1,,,,,
1009508,1010354,Undirected,20115,,,1,,,,,
1009466,1011299,Undirected,20116,,,1,,,,,
1009466,1016181,Undirected,20133,,,1,,,,,
1009466,1009297,Undirected,20135,,,1,,,,,
1009466,1009638,Undirected,20136,,,1,,,,,
1011299,1009719,Undirected,20141,,,1,,,,,
1011299,1009480,Undirected,20146,,,1,,,,,
1011299,1016181,Undirected,20150,,,1,,,,,
1011299,1010373,Undirected,20151,,,1,,,,,
1011299,1009297,Undirected,20152,,,1,,,,,
1009219,1009719,Undirected,20155,,,1,,,,,
1009219,1010771,Undirected,20162,,,1,,,,,
1009219,1009480,Undirected,20165,,,1,,,,,
1009219,1009608,Undirected,20170,,,1,,,,,
1009219,1009297,Undirected,20173,,,1,,,,,
1009219,1009577,Undirected,20175,,,1,,,,,
1009719,1009499,Undirected,20178,,,1,,,,,
1009719,1009652,Undirected,20183,,,1,,,,,
1009719,1009365,Undirected,20184,,,1,,,,,
1009719,1009327,Undirected,20187,,,1,,,,,
1009719,1016181,Undirected,20188,,,1,,,,,
1011109,1009372,Undirected,20192,,,1,,,,,
1011109,1009608,Undirected,20194,,,1,,,,,
1009554,1009577,Undirected,20207,,,1,,,,,
1009554,1010354,Undirected,20209,,,1,,,,,
1009372,1009365,Undirected,20213,,,1,,,,,
1009372,1009327,Undirected,20217,,,1,,,,,
1009372,1010373,Undirected,20219,,,1,,,,,
1009499,1009343,Undirected,20222,,,1,,,,,
1009499,1009224,Undirected,20224,,,1,,,,,
1009499,1009480,Undirected,20226,,,1,,,,,
1009499,1009312,Undirected,20232,,,1,,,,,
1009499,1010354,Undirected,20236,,,1,,,,,
1009343,1009267,Undirected,20243,,,1,,,,,
1009343,1009608,Undirected,20246,,,1,,,,,
1009343,1009722,Undirected,20252,,,1,,,,,
1009343,1010354,Undirected,20253,,,1,,,,,
1009277,1010738,Undirected,20258,,,1,,,,,
1009277,1009379,Undirected,20260,,,1,,,,,
1009277,1009325,Undirected,20266,,,1,,,,,
1009452,1009267,Undirected,20274,,,1,,,,,
1009452,1011023,Undirected,20275,,,1,,,,,
1009452,1009379,Undirected,20276,,,1,,,,,
1009452,1009327,Undirected,20279,,,1,,,,,
1009452,1010373,Undirected,20280,,,1,,,,,
1009389,1009381,Undirected,20289,,,1,,,,,
1009389,1009480,Undirected,20290,,,1,,,,,
1009609,1009224,Undirected,20298,,,1,,,,,
1009609,1009267,Undirected,20300,,,1,,,,,
1009609,1010354,Undirected,20304,,,1,,,,,
1009224,1009327,Undirected,20314,,,1,,,,,
1009224,1009325,Undirected,20316,,,1,,,,,
1010771,1009705,Undirected,20319,,,1,,,,,
1010771,1010354,Undirected,20322,,,1,,,,,
1009652,1009608,Undirected,20329,,,1,,,,,
1009652,1009382,Undirected,20332,,,1,,,,,
1009288,1009267,Undirected,20335,,,1,,,,,
1009288,1009379,Undirected,20336,,,1,,,,,
1009288,1009608,Undirected,20337,,,1,,,,,
1009288,1009325,Undirected,20340,,,1,,,,,
1009365,1009267,Undirected,20350,,,1,,,,,
1009365,1010738,Undirected,20351,,,1,,,,,
1009365,1009477,Undirected,20353,,,1,,,,,
1009480,1010738,Undirected,20356,,,1,,,,,
1009480,1009477,Undirected,20358,,,1,,,,,
1009480,1009327,Undirected,20361,,,1,,,,,
1009480,1009638,Undirected,20362,,,1,,,,,
1009267,1009608,Undirected,20365,,,1,,,,,
1009267,1009325,Undirected,20369,,,1,,,,,
1010738,1009722,Undirected,20376,,,1,,,,,
1011023,1009379,Undirected,20384,,,1,,,,,
1011023,1010354,Undirected,20386,,,1,,,,,
1009379,1010354,Undirected,20389,,,1,,,,,
1009477,1016181,Undirected,20391,,,1,,,,,
1009477,1009297,Undirected,20393,,,1,,,,,
1009608,1009327,Undirected,20396,,,1,,,,,
1009608,1016181,Undirected,20397,,,1,,,,,
1009608,1009638,Undirected,20399,,,1,,,,,
1009312,1016181,Undirected,20402,,,1,,,,,
1009312,1010373,Undirected,20404,,,1,,,,,
1009327,1016181,Undirected,20408,,,1,,,,,
1016181,1009297,Undirected,20414,,,1,,,,,
1016181,1009325,Undirected,20415,,,1,,,,,
1016181,1009722,Undirected,20416,,,1,,,,,
1009382,1009722,Undirected,20419,,,1,,,,,
1009297,1010354,Undirected,20423,,,1,,,,,
1009638,1009325,Undirected,20424,,,1,,,,,
1009638,1009577,Undirected,20425,,,1,,,,,
